,0
0,The
1,short
2,answer
3,is
4,","
5,you
6,don
7,'t.
8,It
9,is
10,not
11,possible
12,to
13,use
14,those
15,host
16,functions
17,from
18,the
19,OpenSSL
20,library
21,in
22,GPU
23,code
24,.
25,You
26,would
27,need
28,to
29,port
30,the
31,entire
32,library
33,to
34,the
35,GPU
36,first
37,.
38,There
39,","
40,however
41,","
42,are
43,CUDA
44,accelerated
45,hashing
46,codes
47,available
48,","
49,if
50,you
51,care
52,to
53,search
54,for
55,them
56,.
57,Famously
58,","
59,a
60,few
61,years
62,ago
63,Daniel
64,Bernstein
65,and
66,a
67,group
68,of
69,Netherlands
70,researchers
71,wrote
72,a
73,fast
74,CUDA
75,accelerated
76,SHA1
77,hasher
78,to
79,win
80,an
81,EngineYard
82,sponsored
83,hash
84,breaking
85,competition
86,.
