,0
0,Let
1,'s
2,say
3,you
4,have
5,installed
6,the
7,package
8,'django'.
9,import it
10,and
11,type
12,in
13,dir
14,(django).
15,It
16,will
17,show
18,you
19,","
20,all
21,the
22,functions
23,and
24,attributes
25,with
26,that
27,module
28,.
29,Type
30,in
31,the
32,python
33,interpreter
34,-
35,You
36,can
37,do
38,the
39,same
40,thing
41,if
42,you
43,have
44,installed
45,mercurial
46,.
47,This
48,is
49,for
50,Snow
51,Leopard
52,.
53,But
54,I
55,think
56,it
57,should
58,work
59,in
60,general
61,as
62,well
63,.
