,0
0,This
1,is
2,how
3,you
4,get
5,content
6,of
7,an
8,e
9,-mail
10,i
11,.e.
12,*.eml
13,file
14,.
15,This
16,works
17,perfectly
18,on
19,Python2
20,.5
21,-
22,2
23,.7.
24,Try
25,it
26,on
27,3
28,.
29,It
30,should
31,work
32,as
33,well
34,.
35,I
36,programmed
37,this
38,for
39,my
40,mailgroup
41,using
42,mailbox
43,","
44,that
45,is
46,why
47,it
48,is
49,so
50,convoluted
51,.
52,It
53,never
54,failed
55,me
56,.
57,Never
58,any
59,junk
60,.
61,If
62,message
63,is
64,multipart
65,","
66,output
67,dictionary
68,will
69,contain
70,a
71,key
72,"""files"""
73,(a
74,sub
75,dict
76,)
77,with
78,all
79,filenames
80,of
81,extracted
82,other
83,files
84,that
85,were
86,not
87,text
88,or
89,html
90,.
91,That
92,was
93,a
94,way
95,of
96,extracting
97,attachments
98,and
99,other
100,binary
101,data
102,.
103,You
104,may
105,change
106,it
107,in
108,pullout
109,"(),"
110,or
111,just
112,change
113,the
114,behaviour
115,of
116,file_exists
117,()
118,and
119,save_file
120,().
121,construct_name
122,()
123,constructs
124,a
125,filename
126,out
127,of
128,message
129,id
130,and
131,multipart
132,message
133,filename
134,","
135,if
136,there
137,is
138,one
139,.
140,In
141,pullout
142,()
143,the
144,Text
145,and
146,Html
147,variables
148,are
149,strings
150,.
151,For
152,online
153,mailgroup
154,it
155,was
156,OK
157,to
158,get
159,any
160,text
161,or
162,HTML
163,packed
164,into
165,multipart
166,that
167,wasn
168,'t
169,an
170,attachment
171,at
172,once
173,.
174,If
175,you
176,need
177,something
178,more
179,sophisticated
180,change
181,Text
182,and
183,Html
184,to
185,lists
186,and
187,append
188,to
189,them
190,and
191,add
192,them
193,as
194,needed
195,.
196,Nothing
197,problematic
198,.
199,Maybe
200,there
201,are
202,some
203,errors
204,here
205,","
206,because
207,it
208,is
209,intended
210,to
211,work
212,with
213,mailbox
214,".Message(),"
215,not
216,with
217,email
218,.Message().
219,I
220,tried
221,it
222,on
223,email
224,.Message()
225,and
226,it
227,worked
228,fine
229,.
230,You
231,said
232,","
233,you
234,"""wish"
235,to
236,list
237,them
238,all
239,"""."
240,From
241,where
242,?
243,If
244,you
245,refer
246,to
247,the
248,POP3
249,mailbox
250,or
251,a
252,mailbox
253,of
254,some
255,nice
256,open
257,-source
258,mailer
259,","
260,then
261,you
262,do
263,it
264,using
265,mailbox
266,module
267,.
268,If
269,you
270,want
271,to
272,list
273,them
274,from
275,others
276,","
277,then
278,you
279,have
280,a
281,problem
282,.
283,For
284,example
285,","
286,to
287,get
288,mails
289,from
290,MS
291,Outlook
292,","
293,you
294,have
295,to
296,know
297,how
298,to
299,read
300,OLE2
301,compound
302,files
303,.
304,Other
305,mailers
306,rarely
307,refer
308,to
309,them
310,as
311,*.eml
312,files
313,","
314,so
315,I
316,think
317,this
318,is
319,exactly
320,what
321,you
322,would
323,like
324,to
325,do
326,.
327,Then
328,search
329,on
330,PyPI
331,for
332,olefile
333,or
334,compoundfiles
335,module
336,and
337,Google
338,around
339,for
340,how
341,to
342,extract
343,an
344,e
345,-mail
346,from
347,MS
348,Outlook
349,inbox
350,file
351,.
352,Or
353,save
354,yourself
355,a
356,mess
357,and
358,just
359,export
360,them
361,from
362,there
363,to
364,some
365,directory
366,.
367,When
368,you
369,have
370,them
371,as
372,eml
373,files
374,","
375,then
376,apply
377,this
378,code
379,.
