,0
0,Since
1,python
2,relies
3,on
4,indentation
5,in
6,order
7,to
8,recognize
9,program
10,structure
11,","
12,a
13,clear
14,way
15,to
16,identify
17,identation
18,is
19,required
20,.
21,This
22,is
23,the
24,reason
25,to
26,pick
27,either
28,spaces
29,or
30,tabs
31,.
32,However
33,","
34,python
35,also
36,has
37,a
38,strong
39,philosophy
40,of
41,only
42,having
43,one
44,way
45,to
46,do
47,things
48,","
49,therefore
50,there
51,should
52,be
53,an
54,official
55,recommendation
56,for
57,one
58,way
59,to
60,do
61,indentation
62,.
63,Both
64,spaces
65,and
66,tabs
67,pose
68,unique
69,challenges
70,for
71,an
72,editor
73,to
74,handle
75,as
76,indentation
77,.
78,The
79,handling
80,of
81,tabs
82,themselves
83,is
84,not
85,uniform
86,across
87,editors
88,or
89,even
90,user
91,settings
92,.
93,Since
94,spaces
95,are
96,not
97,configurable
98,","
99,they
100,pose
101,the
102,more
103,logical
104,choice
105,as
106,they
107,guarantee
108,that
109,the
110,outcome
111,will
112,look
113,everywhere
114,the
115,same
116,.
