,0
0,I
1,'ve
2,a
3,dictionary
4,(dict
5,type
6,)
7,which
8,I
9,would
10,store
11,in
12,a
13,gtk
14,.ListStore.
15,Is
16,there
17,a
18,way
19,to
20,do
21,this
22,?
23,(Which
24,column
25,type
26,is
27,good
28,for
29,that
30,?)
31,or
32,do
33,I
34,have
35,to
36,add
37,as
38,many
39,columns
40,in
41,the
42,gtk
43,.ListStore
44,as
45,there
46,are
47,elements
48,in
49,the
50,dictionary
51,?
52,Thanks
