,0
0,Python
1,favours
2,explicit
3,over
4,implicit
5,.
6,Your
7,options
8,are
9,to
10,explicitly
11,use
12,the
13,bisect
14,module
15,if
16,you
17,know
18,your
19,data
20,is
21,sorted
22,","
23,or
24,create
25,a
26,subclass
27,of
28,list
29,that
30,implements
31,__contains__
32,by
33,using
34,that
35,module
36,.
37,For
38,"example:
could be used as a substitute for list, and in will use __contains__ automatically. You'd probably want to override __setitem__, .extend()"
39,and
40,.append()
41,to
42,maintain
43,the
44,list
45,in
46,sorted
47,order
48,","
49,too
50,.
