,0
0,You
1,might
2,want
3,to
4,have
5,a
6,look
7,into
8,mk
9,-build-deps
10,(from
11,the
12,devscripts
13,package
14,)
15,that
16,is
17,a
18,standard
19,script
20,that
21,already
22,does
23,what
24,you
25,want
26,to
27,achieve
28,.
