,0
0,This
1,way
2,fits
3,in
4,better
5,with
6,the
7,rest
8,of
9,the
10,language
11,.
12,The
13,convention
14,in
15,python
16,is
17,that
18,you
19,add
20,__foo__
21,special
22,methods
23,to
24,objects
25,to
26,make
27,them
28,have
29,certain
30,capabilities
31,(rather
32,than
33,e
34,.g.
35,deriving
36,from
37,a
38,specific
39,base
40,class
41,).
42,For
43,example
44,","
45,an
46,object
47,is
48,callable
49,if
50,it
51,has
52,a
53,__call__
54,method
55,iterable
56,if
57,it
58,has
59,an
60,__iter__
61,method
62,","
63,supports
64,access
65,with
66,[]
67,if
68,it
69,has
70,__getitem__
71,and
72,__setitem__
73,.
74,...
75,One
76,of
77,these
78,special
79,methods
80,is
81,__len__
82,which
83,makes
84,it
85,have
86,a
87,length
88,accessible
89,with
90,len
91,().
