,0
0,How
1,do
2,you
3,think
4,this
5,is
6,going
7,to
8,work
9,?
10,document_type_s
11,is
12,a
13,ManyToMany
14,field
15,but
16,you
17,are
18,passing
19,in
20,a
21,string
22,value
23,Read
24,the
25,docs
26,for
27,"ManyToMany:
https://docs.djangoproject.com/en/1.8/topics/db/examples/many_to_many/
For many to many relation to be created the Section instance already has to exist (because in the db a m2m relation is an extra table with two foreign keys)"
28,...
29,so
30,you
31,need
32,to
33,:
