,0
0,I
1,am
2,trying
3,to
4,get
5,urllib2
6,to
7,work
8,with
9,PyWebKitGtk
10,to
11,support
12,cookies
13,.
14,I
15,think
16,it
17,'s
18,mostly
19,working
20,","
21,but
22,cookies
23,aren
24,'t
25,working
26,between
27,sessions
28,.
29,The
30,cookies
31,.txt
32,file
33,is
34,saved
35,","
36,and
37,it
38,does
39,look
40,like
41,it
42,uses
43,the
44,cookies
45,in
46,the
47,requests
48,(examined
49,in
50,Wireshark
51,"),"
52,but
53,the
54,data
55,I
56,am
57,seeing
58,loaded
59,into
60,the
61,browser
62,window
63,doesn
64,'t
65,appear
66,to
67,have
68,been
69,using
70,the
71,cookies
72,.
73,After
74,I
75,log
76,in
77,","
78,shut
79,down
80,the
81,app
82,","
83,then
84,restart
85,it
86,","
87,my
88,login
89,session
90,is
91,gone
92,.
93,My
94,code
