,0
0,In
1,the
2,Documentation
3,of
4,the
5,python3
6,pickle
7,module
8,it
9,"says:
""
The pickle module is not intended to be secure against erroneous or maliciously constructed data. Never unpickle data received from an untrusted or unauthenticated source.""
What is the risk of unpickling data from untrusted sources? Is the unpickling of untrusted data itself dangerous? Or is it only dangerous to use the unpickled object? So is it safe to unpickle untrusted data and then (before doing anything with the resulting object)"
10,proving
11,wether
12,it
13,'s
14,a
15,save
16,object
17,?
