,0
0,Yes
1,","
2,take
3,a
4,look
5,at
6,the
7,"""6.4"
8,Packages
9,""""
10,section
11,in
12,http
13,://docs.python.org/tut/node8.html:
14,Basically
15,","
16,you
17,can
18,place
19,a
20,bunch
21,of
22,files
23,into
24,a
25,directory
26,and
27,add
28,an
29,__init__
30,.py
31,file
32,to
33,the
34,directory
35,.
36,If
37,the
38,directory
39,is
40,in
41,your
42,PYTHONPATH
43,or
44,sys
45,".path,"
46,you
47,can
48,do
49,"""import"
50,directoryname
51,""""
52,to
53,import everything
54,in
55,the
56,directory
57,or
58,"""import"
59,directoryname
60,".some_file_in_directory"""
61,to
62,import a
63,specific
64,file
65,that
66,is
67,in
68,the
69,directory
70,.
71,The
72,__init__
73,.py
74,files
75,are
76,required
77,to
78,make
79,Python
80,treat
81,the
82,directories
83,as
84,containing
85,packages
86,;
87,this
88,is
89,done
90,to
91,prevent
92,directories
93,with
94,a
95,common
96,name
97,","
98,such
99,as
100,"""string"","
101,from
102,unintentionally
103,hiding
104,valid
105,modules
106,that
107,occur
108,later
109,on
110,the
111,module
112,search
113,path
114,.
115,In
116,the
117,simplest
118,case
119,","
120,__init__
121,.py
122,can
123,just
124,be
125,an
126,empty
127,file
128,","
129,but
130,it
131,can
132,also
133,execute
134,initialization
135,code
136,for
137,the
138,package
139,or
140,set
141,the
142,__all__
143,variable
144,","
145,described
146,later
147,.
