,0
0,The
1,callback
2,can
3,send
4,data
5,to
6,a
7,coroutine
8,which
9,can
10,send
11,it
12,along
13,again
14,if
15,needed
16,.
17,Not
18,sure
19,if
20,this
21,is
22,what
23,you
24,are
25,looking
26,for
27,but
28,your
29,question
30,made
31,me
32,think
33,of
34,coroutines
35,.
36,If
37,the
38,callback
39,execution
40,is
41,asynchronous
42,","
43,I
44,'m
45,not
46,sure
47,what
48,would
49,happen
50,if
51,the
52,coroutine
53,wasn
54,'t
55,back
56,to
57,the
58,first
59,yield
60,and
61,the
62,callback
63,tries
64,to
65,send
66,it
67,something
68,","
69,it
70,might
71,throw
72,a
73,ValueError
74,:
75,generator
76,already
77,executing
78,exception
79,.
