,0
0,This
1,is
2,the
3,code
4,(python)
5,my
6,teacher
7,wrote
8,.
9,(with
10,the
11,prime
12,numbers
13,i
14,'ve
15,found
16,using
17,a
18,bruteforce
19,).
20,I
21,also
22,have
23,some
24,test
25,data
26,with
27,passwords
28,that
29,have
30,matching
31,hashes
32,(not
33,that
34,it
35,really
36,matters
37,now
38,that
39,i
40,'ve
41,found
42,the
43,two
44,primes
45,used
46,in
47,the
48,function
49,).
50,Can
51,anyone
52,help
53,me
54,on
55,the
56,way
57,of
58,finding
59,a
60,way
61,to
62,"""reverse"""
63,this
64,or
65,atleast
66,give
67,me
68,a
69,tip
70,?
