,0
0,You
1,need
2,django
3,-reversion
4,+
5,django
6,-reversion-compare.
7,I
8,have
9,been
10,using
11,django
12,-reversion
13,for
14,at
15,least
16,5
17,years
18,and
19,django
20,-reversion-compare
21,is
22,just
23,an
24,add
25,-on
26,for
27,django
28,"-reversion,"
29,which
30,makes
31,it
32,possible
33,to
34,compare
35,different
36,revisions
37,of
38,the
39,same
40,object
41,/record.
42,Additionally
43,see
44,the
45,following
46,grid
47,.
