,0
0,For
1,small
2,files
3,you
4,may
5,need
6,to
7,had
8,this
9,lines
10,in
11,order
12,to
13,avoid
14,crazy
15,"percentages:
sys.stdout.write(""\r%2d%%"" % percent)"
16,sys
17,.stdout.flush()
18,Cheers
