,0
0,Your
1,data
2,is
3,not
4,JSON
5,"-formatted,"
6,not
7,even
8,the
9,one
10,you
11,included
12,in
13,your
14,updated
15,answer
16,.
17,Your
18,data
19,is
20,a
21,JavaScript
22,"-object,"
23,not
24,an
25,encoded
26,string
27,.
28,Please
29,note
30,the
31,"""N"""
32,in
33,"JSON: Notation -- it is a format inspired from how data is written in JavaScript code, but runtime JavaScript data is not represented in JSON.  The ""JSON"" you pasted is how your browser represents the object to you, it is not proper JSON (that would be {""ClientTypeId"": 6, ...} -- note the quotes around the property name)"
34,.
35,When
36,sending
37,this
38,data
39,to
40,the
41,server
42,","
43,you
44,have
45,to
46,encode
47,it
48,.
49,You
50,think
51,you
52,are
53,sending
54,it
55,JSON
56,"-encoded,"
57,but
58,you
59,aren
60,'t.
61,You
62,are
63,sending
64,it
65,"""web"
66,form
67,encoded
68,""""
69,(data
70,of
71,type
72,application
73,/x-www-form-urlencoded).
74,Now
75,either
76,you
77,have
78,to
79,learn
80,how
81,to
82,send
83,the
84,data
85,in
86,JSON
87,format
88,from
89,Angular
90,","
91,or
92,use
93,the
94,correct
95,parsing
96,routine
97,in
98,Python
99,:
100,urllib
101,.parse.parse_qs.
102,Depending
103,on
104,the
105,library
106,you
107,are
108,using
109,","
110,there
111,might
112,be
113,a
114,convenience
115,method
116,to
117,access
118,the
119,data
120,as
121,well
122,","
123,as
124,this
125,is
126,a
127,common
128,use
129,case
130,.
