,0
0,For
1,my
2,website
3,I
4,am
5,trying
6,to
7,design
8,a
9,search
10,bar
11,that
12,will
13,filter
14,more
15,than
16,one
17,attributes
18,of
19,a
20,certain
21,class
22,","
23,e
24,.g.
25,name
26,and
27,telephone
28,.
29,However
30,","
31,I
32,don
33,'t
34,know
35,how
36,to
37,get
38,multiple
39,values
40,from
41,one
42,page
43,in
44,python
45,.
46,I
47,have
48,made
49,many
50,attempts
51,but
52,all
53,have
54,faied
55,.
56,I
57,am
58,posting
59,the
60,most
61,recent
62,(which
63,also
64,doesn
65,'t
66,work
67,).
68,I
69,could
70,really
71,use
72,some
73,help
74,.
75,I
76,also
77,post
78,part
79,of
80,the
81,the
82,html
83,code
84,where
85,i
86,get
87,the
88,input
89,.
