,0
0,Here
1,is
2,my
3,code
4,.
5,The
6,time
7,taken
8,to
9,iterate
10,30
11,epochs
12,reduces
13,from
14,800
15,+
16,seconds
17,to
18,200
19,+
20,seconds
21,on
22,my
23,machine
24,.
25,As
26,I
27,am
28,new
29,to
30,python
31,","
32,I
33,use
34,what
35,is
36,readily
37,available
38,.
39,This
40,snippet
41,only
42,requires
43,numpy
44,to
45,run
46,.
47,Give
48,it
49,a
50,try
51,.
