,0
0,I
1,am
2,trying
3,to
4,follow
5,an
6,example
7,from
8,an
9,online
10,tutorial
11,regarding
12,basic
13,client
14,-server
15,socket
16,programming
17,using
18,standard
19,Python
20,libraries
21,(version
22,2
23,".7),"
24,but
25,I
26,cannot
27,get
28,the
29,example
30,to
31,work
32,under
33,Windows
34,(Vista).
35,It
36,works
37,fine
38,in
39,Ubuntu
40,11
41,".10,"
42,so
43,I
44,know
45,that
46,the
47,following
48,code
49,at
50,least
51,works
52,in
53,a
54,UNIX
55,-based
56,"environment:
The program stops responding as soon as the socket calls accept()"
57,in
58,the
59,serve
60,()
61,function
62,","
63,and
64,none
65,of
66,the
67,requested
68,data
69,is
70,received
71,as
72,far
73,as
74,I
75,can
76,tell
77,.
78,What
79,am
80,I
81,overlooking
82,regarding
83,Windows
84,'
85,handling
86,of
87,sockets
88,?
