,0
0,I
1,developed
2,a
3,GUI
4,with
5,wxGlade
6,and
7,its
8,still
9,working
10,.
11,But
12,to
13,start
14,the
15,GUI
16,-
17,I
18,coded
19,a
20,script
21,with
22,some
23,choices
24,.
25,So
26,everything
27,works
28,but
29,when
30,I
31,push
32,the
33,red
34,button
35,with
36,the
37,"""x"""
38,to
39,close
40,the
41,window
42,-
43,the
44,application
45,doesnÂ
46,´t
47,stop
48,.
49,I
50,made
51,a
52,method
53,","
54,called
55,by
56,a
57,separate
58,exit
59,button
60,","
61,which
62,calls
63,an
64,exit
65,-function
66,in
67,my
68,script
69,.
70,But
71,normally
72,the
73,users
74,are
75,using
76,the
77,close
78,button
79,(red
80,button
81,with
82,X
83,)
84,so
85,my
86,method
87,is
88,not
89,being
90,used
91,to
92,close
93,the
94,window
95,and
96,the
97,window
98,doesn
99,'t
100,get
101,closed
102,ultimately
103,.
104,This
105,is
106,the
107,exit
108,-function.
109,How
110,can
111,I
112,use
113,this
114,function
115,with
116,the
117,red
118,button
119,with
120,the
121,"""x""?"
