,0
0,For
1,Windows
2,","
3,there
4,'s
5,the
6,py2exe
7,project
8,.
9,There
10,'s
11,bbfreeze
12,","
13,and
14,PyInstaller
15,","
16,and
17,py2app
18,","
19,also
20,.
