,0
0,Without
1,knowing
2,much
3,about
4,the
5,variables
6,in
7,your
8,code
9,","
10,the
11,error
12,indicates
13,that
14,at
15,model
16,.classes_
17,is
18,1
19,or
20,more
21,dimensions
22,","
23,and
24,the
25,first
26,is
27,size
28,2
29,","
30,in
31,other
32,words
33,2
34,rows
35,"/classes,"
36,and
37,possibly
38,many
39,columns
40,.
41,ypred
42,is
43,probably
44,quite
45,large
46,","
47,and
48,np
49,.argmax(ypred...)
50,is
51,the
52,index
53,of
54,its
55,largest
56,values
57,(along
58,axis
59,0
60,"),"
61,i
62,.e.
63,14328
64,.
65,Maye
66,the
67,correct
68,use
69,is
70,model
71,".classes_[:,"
72,np
73,.argmax...].
74,You
75,need
76,to
77,look
78,at
79,the
80,shape
81,of
82,ypred
83,","
84,andmodel
85,".classes_`,"
86,and
87,possibly
88,other
89,variables
90,in
91,this
92,area
93,.
