,0
0,I
1,am
2,new
3,to
4,python
5,and
6,django
7,and
8,was
9,wondering
10,how
11,I
12,would
13,go
14,about
15,making
16,a
17,dict
18,of
19,lists
20,.
21,My
22,4
23,lists
24,are
25,;
26,How
27,would
28,I
29,make
30,that
31,into
32,a
33,dictionary
34,I
35,could
36,then
37,loop
38,over
39,in
40,a
41,django
42,template
43,such
44,as
45,;
46,Thanks
47,in
48,advance
49,!
50,Update
51,:
52,hmm
53,I
54,not
55,sure
56,I
57,posted
58,my
59,question
60,properly
61,.
62,In
63,php
64,","
65,I
66,can
67,do
68,the
69,following
70,on
71,an
72,array
73,of
74,fields
75,:
76,All
77,the
78,form
79,fields
80,are
81,input
82,text
83,fields
84,..
85,How
86,would
87,I
88,do
89,this
90,in
91,Django
92,?
