,0
0,I
1,removed
2,my
3,commas
4,before
5,searching
6,the
7,line
8,of
9,text
10,.
11,To
12,do
13,this
14,","
15,I
16,inserted
17,lineWoCommas = line
18,".replace(',',"
19,'')
20,after
21,if
22,:
23,m
