,0
0,I
1,am
2,trying
3,to
4,mock
5,-up
6,an
7,API
8,and
9,am
10,using
11,separate
12,apps
13,within
14,Django
15,to
16,represent
17,different
18,web
19,services
20,.
21,I
22,would
23,like
24,App
25,A
26,to
27,take
28,in
29,a
30,link
31,that
32,corresponds
33,to
34,App
35,B
36,and
37,parse
38,the
39,json
40,response
41,.
42,Is
43,there
44,a
45,way
46,to
47,dynamically
48,construct
49,the
50,url
51,to
52,App
53,B
54,so
55,that
56,I
57,can
58,test
59,the
60,code
61,in
62,development
63,and
64,not
65,change
66,to
67,much
68,before
69,going
70,into
71,production
72,?
73,The
74,problem
75,is
76,that
77,I
78,can
79,'t
80,use
81,localhost
82,as
83,part
84,of
85,a
86,link
87,.
88,I
89,am
90,currently
91,using
92,urllib
93,","
94,but
95,eventually
96,I
97,would
98,like
99,to
100,do
101,something
102,less
103,hacky
104,and
105,better
106,fitting
107,with
108,the
109,web
110,services
111,REST
112,paradigm
113,.
