,0
0,Given
1,a
2,class
3,with
4,a
5,helper
6,method
7,for
8,initialization
9,:
10,Is
11,it
12,possible
13,to
14,annotate
15,the
16,return
17,type
18,of
19,the
20,from_int
21,method
22,?
23,I
24,'v
25,tried
26,both
27,cls
28,and
29,TrivialClass
30,but
31,PyCharm
32,flags
33,them
34,as
35,unresolved
36,references
37,which
38,sounds
39,reasonable
40,at
41,that
42,point
43,in
44,time
45,.
