,0
0,If
1,you
2,'re
3,writing
4,"""public"""
5,function
6,","
7,I
8,believe
9,that
10,pythonic
11,way
12,would
13,be
14,to
15,check
16,arguments
17,(using
18,if
19,","
20,not
21,assert
22,"),"
23,and
24,","
25,if
26,they
27,'re
28,invalid
29,","
30,raise
31,exception
32,with
33,type
34,and
35,info
36,/
37,message
38,designed
39,to
40,provide
41,as
42,much
43,info
44,as
45,possible
46,.
47,If
48,you
49,'re
50,writing
51,function
52,designed
53,for
54,internal
55,use
56,","
57,then
58,using
59,assert
60,to
61,check
62,the
63,arguments
64,seems
65,to
66,be
67,good
68,idea
69,for
70,me
71,.
