,0
0,I
1,am
2,trying
3,to
4,write
5,a
6,Python
7,program
8,and
9,I
10,am
11,having
12,a
13,hard
14,time
15,getting
16,my
17,score
18,.
19,I
20,have
21,written
22,it
23,as
24,a
25,value
26,returning
27,function
28,and
29,every
30,time
31,I
32,run
33,the
34,program
35,it
36,seems
37,to
38,skip
39,the
40,step
41,where
42,it
43,retrieves
44,the
45,score
46,unless
47,I
48,include
49,an
50,else
51,statement
52,which
53,it
54,will
55,automatcially
56,jump
57,the
58,the
59,else
60,statement
61,.
62,I
63,will
64,attach
65,the
66,full
67,code
68,below
69,.
70,Thank
71,you
72,very
73,much
74,for
75,any
76,help
77,","
78,I
79,'m
80,greatful
81,!
82,This
83,is
84,also
85,my
86,first
87,time
88,posting
89,in
90,this
91,forum
92,I
93,apologize
94,if
95,I
96,screw
97,something
98,up
99,.
