,0
0,What
1,are
2,come
3,good
4,(or
5,at
6,least
7,clever
8,)
9,ways
10,of
11,running
12,multiple
13,sites
14,from
15,a
16,single
17,","
18,common
19,Python
20,web
21,framework
22,(ie:
23,Pylons
24,","
25,TurboGears
26,","
27,etc
28,)?
29,I
30,know
31,you
32,can
33,do
34,redirection
35,based
36,on
37,the
38,domain
39,or
40,path
41,to
42,rewrite
43,the
44,URI
45,to
46,point
47,at
48,a
49,site
50,-specific
51,location
52,and
53,I
54,'ve
55,also
56,seen
57,some
58,brutish
59,"""if"
60,site
61,==
62,'site1'
63,/
64,elseif
65,/
66,elseif
67,/
68,etc
69,""""
70,that
71,I
72,would
73,like
74,to
75,avoid
76,.
