,0
0,This
1,is
2,what
3,capturing
4,groups
5,are
6,designed
7,to
8,do
9,.
10,The
11,?:
12,inside
13,the
14,old
15,groups
16,(the
17,parentheses
18,)
19,means
20,that
21,the
22,group
23,is
24,now
25,a
26,non
27,-capturing
28,group
29,;
30,that
31,is
32,","
33,it
34,won
35,'t
36,be
37,accessible
38,as
39,a
40,group
41,in
42,the
43,result
44,.
45,I
46,converted
47,them
48,to
49,keep
50,the
51,output
52,simpler
53,","
54,but
55,you
56,can
57,leave
58,them
59,as
60,capturing
61,groups
62,if
63,you
64,prefer
65,(but
66,then
67,you
68,have
69,to
70,use
71,matches
72,.group(2)
73,instead
74,","
75,since
76,the
77,first
78,quote
79,would
80,be
81,the
82,first
83,captured
84,group
85,).
