,0
0,JWZ
1,says
2,it
3,"best:
When [people are] reading code, and when they're done writing new code, they care about how many screen columns by which the code tends to indent when a new scope (or sexpr, or whatever)"
4,opens
5,...
6,...My
7,opinion
8,is
9,that
10,the
11,best
12,way
13,to
14,solve
15,the
16,technical
17,issues
18,is
19,to
20,mandate
21,that
22,the
23,ASCII
24,#9
25,TAB
26,character
27,never
28,appear
29,in
30,disk
31,files
32,:
33,program
34,your
35,editor
36,to
37,expand
38,TABs
39,to
40,an
41,appropriate
42,number
43,of
44,spaces
45,before
46,writing
47,the
48,lines
49,to
50,disk
51,...
52,...This
53,assumes
54,that
55,you
56,never
57,use
58,tabs
59,in
60,places
61,where
62,they
63,are
64,actually
65,significant
66,","
67,like
68,in
69,string
70,or
71,character
72,constants
73,","
74,but
75,I
76,never
77,do
78,that
79,:
80,when
81,it
82,matters
83,that
84,it
85,is
86,a
87,tab
88,","
89,I
90,always
91,use
92,'\t'
93,instead
94,.
