,0
0,I
1,'m
2,trying
3,to
4,connect
5,to
6,a
7,Firebird
8,1
9,.5
10,database
11,that
12,is
13,located
14,on
15,a
16,server
17,","
18,from
19,my
20,local
21,machine
22,with
23,Python
24,fdb
25,libary
26,.
27,but
28,I
29,'m
30,having
31,no
32,luck
33,.
34,the
35,server
36,is
37,windows
38,2008
39,server
40,R1
41,running
42,Firebird
43,1
44,.5.6
45,as
46,a
47,service
48,.
49,It
50,also
51,has
52,a
53,System
54,DSN
55,called
56,firebird
57,.
58,How
59,can
60,i
61,connect
62,to
63,it
64,via
65,python
66,?
67,I
68,'m
69,using
70,this
71,code
72,:
73,but
74,it
75,generates
76,this
77,result
78,:
79,what
80,am
81,I
82,doing
83,wrong
84,here
85,?
