,0
0,I
1,downloaded
2,Kakadu
3,(free
4,software
5,for
6,non
7,commercial
8,purposes
9,)
10,and
11,I
12,use
13,the
14,module
15,kdu_expand
16,.
17,os
18,.system('kdu_expand
19,-i
20,image
21,.jp2
22,-o
23,temp_image
24,.tif')
25,Slight
26,off
27,-topic
28,comment
29,for
30,those
31,running
32,the
33,Kakadu
34,(KDU)
35,demo
36,.
37,Would
38,like
39,to
40,add
41,that
42,if
43,running
44,kdu_expand
45,","
46,like
47,above: os.system('kdu_expand -i image.jp2 -o temp_image.tif')
48,and
49,this
50,gives
51,you
52,an
53,error
54,:
55,Check
56,the
57,permissions
58,of
59,libkdu_v78R
60,.dylib
61,and
62,change
63,them
64,to
65,644
66,or
67,666
68,","
69,or
70,something
71,with
72,read
73,/write
74,access
75,.
