,0
0,I
1,'m
2,looking
3,for
4,a
5,python
6,library
7,/module
8,that
9,will
10,allow
11,me
12,to
13,create
14,eye
15,catching
16,charts
17,.
18,The
19,module
20,must
21,have
22,/support
23,the
24,following
25,Windows
26,Support
27,As
28,I
29,work
30,mainly
31,in
32,windows
33,(using
34,Eclipse
35,in
36,Windows
37,"),"
38,this
39,is
40,crucial
41,","
42,a
43,simple
44,install
45,.exe
46,file
47,(or
48,adequate
49,install
50,instructions
51,a
52,must
53,)
54,Work
55,on
56,Python
57,2
58,.7
59,I
60,'ve
61,got
62,Python
63,2
64,.7.2
65,installed
66,don
67,'t
68,really
69,want
70,to
71,go
72,get
73,some
74,other
75,thing
76,.
77,Not
78,require
79,being
80,on
81,the
82,web
83,I
84,'ve
85,looked
86,at
87,googlepychart
88,","
89,and
90,it
91,looks
92,like
93,you
94,need
95,to
96,be
97,on
98,the
99,web
100,to
101,make
102,it
103,work
104,","
105,I
106,'m
107,not
108,on
109,the
110,world
111,wide
112,web
113,","
114,actually
115,behind
116,a
117,VERY
118,restrictive
119,firewall
120,.
121,Output
122,should
123,be
124,viewable
125,from
126,HTML
127,browser
128,While
129,I
130,cannot
131,get
132,onto
133,the
134,WorldWideWeb
135,","
136,I
137,can
138,see
139,localhost
140,","
141,it
142,would
143,be
144,great
145,if
146,the
147,chart
148,result
149,be
150,viewable
151,in
152,a
153,browser
154,.
155,Good
156,documentation
157,","
158,at
159,the
160,very
161,least
162,some
163,samples
164,on
165,how
166,I
167,can
168,use
169,the
170,library
171,.
172,If
173,there
174,are
175,any
176,suggestions
177,on
178,how
179,I
180,can
181,create
182,a
183,web
184,app
185,using
186,python
187,that
188,simply
189,display
190,/charts
191,the
192,data
193,i
194,pass
195,in
196,","
197,such
198,advice
199,would
200,be
201,much
202,appreciated
