,0
0,I
1,'ve
2,noticed
3,gnu
4,-binutils-strings
5,can
6,printout
7,utf
8,-16
9,content
10,in
11,a
12,file
13,-
14,is
15,it
16,possible
17,for
18,the
19,program
20,to
21,print
22,out
23,utf
24,-8
25,strings
26,?
27,if
28,so
29,","
30,which
31,arguments
32,are
33,appropriate
34,?
35,i
36,'m
37,working
38,in
39,a
40,python
41,environment
42,using
43,subprocess
44,and
45,would
46,like
47,to
48,work
49,with
50,the
51,output
52,from
53,gnu
54,-binutils-strings
55,that
56,a
57,subprocess
58,.Popen
59,call
60,would
61,generate
62,through
63,a
64,pipe
65,.
