,0
0,edited
1,answer
2,due
3,to
4,comment
5,To
6,create
7,a
8,line
9,that
10,connects
11,all
12,min
13,"values:
Store all min values in a list (using append)"
14,Plot
15,the
16,list
17,The
18,code
19,:
