,0
0,The
1,os
2,.statvfs()
3,function
4,is
5,a
6,better
7,way
8,to
9,get
10,that
11,information
12,for
13,Unix
14,-like
15,platforms
16,(including
17,OS
18,X
19,).
20,The
21,Python
22,documentation
23,says
24,"""Availability:"
25,Unix
26,""""
27,but
28,it
29,'s
30,worth
31,checking
32,whether
33,it
34,works
35,on
36,Windows
37,too
38,in
39,your
40,build
41,of
42,Python
43,(ie.
44,the
45,docs
46,might
47,not
48,be
49,up
50,to
51,date
52,).
53,Otherwise
54,","
55,you
56,can
57,use
58,the
59,pywin32
60,library
61,to
62,directly
63,call
64,the
65,GetDiskFreeSpaceEx
66,function
67,.
