,0
0,I
1,'m
2,trying
3,to
4,read
5,log
6,lines
7,by
8,forming
9,key
10,-value
11,pairs
12,but
13,I
14,get
15,an
16,error
17,.
18,This
19,is
20,my
21,"code:
Error: 
line_collect = lines.collect()"
22,......InvalidInputException:
23,Input
24,path
25,does
26,not
27,exist
28,:
29,file
30,:/C:/TestLogs
31,esting
32,.log
33,I
34,don
35,'t
36,know
37,how
38,to
39,correct
40,this
41,.
42,I
43,'m
44,new
45,to
46,python
47,and
48,spark
49,.
