,0
0,I
1,'m
2,using
3,gevent
4,to
5,build
6,a
7,server
8,which
9,do
10,some
11,redis
12,stuff
13,and
14,return
15,the
16,result
17,to
18,client
19,.
20,But
21,the
22,performance
23,is
24,bad
25,.
26,After
27,some
28,research
29,I
30,found
31,that
32,there
33,is
34,only
35,one
36,connection
37,to
38,redis
39,.
40,It
41,looks
42,like
43,there
44,is
45,only
46,one
47,greenlet
48,spawned
49,.
50,Here
51,is
52,my
53,program
54,:
55,Is
56,there
57,something
58,wrong
59,with
60,my
61,program
62,?
63,Why
64,there
65,is
66,only
67,one
68,connection
69,to
70,redis
71,?
