,0
0,I
1,found
2,this
3,link
4,a
5,long
6,time
7,a
8,"go: http://www.awaretek.com/toolkits.html.  It suggests a tookit based on your criteria.  For me it suggests wxPython all the time.  Anyway it gives you a bunch of scores on the various toolkits.  What is right for me may not be right for you.  But it gives you how all the tookits scored according to your criteria, so if you don't like the top toolkit for some reason you can see which ones are closest to your criteria.
QT/GTK/WxWidgets (formerly wxWindows)"
9,seem
10,to
11,be
12,among
13,the
14,most
15,mature
16,cross
17,platform
18,GUI
19,toolkits
20,.
21,The
22,only
23,issue
24,is
25,that
26,none
27,is
28,installed
29,with
30,the
31,default
32,installation
33,of
34,Python
35,","
36,so
37,you
38,may
39,have
40,to
41,compile
42,the
43,libraries
44,.
45,If
46,you
47,want
48,something
49,with
50,no
51,installation
52,required
53,that
54,just
55,runs
56,","
57,then
58,go
59,with
60,TKInter
61,because
62,as
63,has
64,been
65,mentioned
66,it
67,is
68,installed
69,by
70,default
71,with
72,Python
73,.
74,Anyway
75,my
76,criteria
77,were
78,9
79,on
80,Ease
81,of
82,Use
83,","
84,10
85,on
86,maturity
87,of
88,documentation
89,"/widgets,"
90,10
91,on
92,installed
93,base
94,","
95,5
96,on
97,gui
98,code
99,generators
100,","
101,10
102,on
103,native
104,look
105,and
106,feel
107,for
108,both
109,windows
110,/linux
111,and
112,1
113,and
114,5
115,for
116,the
117,last
118,two
119,","
120,I
121,'m
122,not
123,big
124,into
125,Mac
126,OSX
127,(even
128,with
129,a
130,10
131,here
132,it
133,suggests
134,wxpython
135,).
