,0
0,You
1,can
2,make
3,a
4,shortcut
5,somewhere
6,and
7,as
8,the
9,target
10,use
11,:
12,python
13,yourscript
14,.py
15,then
16,under
17,properties
18,and
19,advanced
20,select
21,run
22,as
23,administrator
24,.
25,When
26,the
27,user
28,executes
29,the
30,shortcut
31,it
32,will
33,ask
34,them
35,to
36,elevate
37,the
38,application
39,.
