,0
0,I
1,have
2,a
3,NumPy
4,array
5,that
6,stores
7,the
8,information
9,of
10,a
11,signal
12,.
13,In
14,the
15,code
16,below
17,I
18,have
19,just
20,created
21,it
22,from
23,random
24,numbers
25,for
26,convenience
27,.
28,Now
29,I
30,need
31,to
32,select
33,positions
34,from
35,the
36,signal
37,array
38,","
39,based
40,on
41,criteria
42,.
43,Again
44,","
45,I
46,have
47,simplified
48,the
49,criteria
50,below
51,","
52,for
53,sake
54,of
55,brevity
56,.
57,I
58,am
59,trying
60,to
61,store
62,those
63,positions
64,by
65,appending
66,them
67,to
68,an
69,empty
70,NumPy
71,array
72,called
73,positions
74,.
75,I
76,know
77,that
78,my
79,use
80,of
81,the
82,NumPy
83,.append()
84,function
85,must
86,be
87,wrong
88,.
89,I
90,tried
91,to
92,debug
93,it
94,","
95,but
96,I
97,cannot
98,find
99,the
100,bug
101,.
102,What
103,am
104,I
105,doing
106,wrong
107,?
108,"EDIT:
I actually need this to run in a for loop, since my condition in the if()"
109,is
110,a
111,mathematical
112,expression
113,that
114,will
115,be
116,changed
117,according
118,to
119,some
120,rule
121,(that
122,would
123,be
124,way
125,to
126,complicated
127,to
128,post
129,here
130,)
131,if
132,the
133,condition
134,is
135,met
136,.
