,0
0,The
1,individual
2,items
3,that
4,you
5,put
6,into
7,a
8,set
9,can
10,'t
11,be
12,mutable
13,","
14,because
15,if
16,they
17,changed
18,","
19,the
20,effective
21,hash
22,would
23,change
24,and
25,thus
26,the
27,ability
28,to
29,check
30,for
31,inclusion
32,would
33,break
34,down
35,.
36,Instead
37,","
38,you
39,need
40,to
41,put
42,immutable
43,objects
44,into
45,a
46,set
47,-
48,e
49,.g.
50,frozensets
51,.
52,If
53,you
54,change
55,the
56,return
57,statement
58,from
59,your
60,enum
61,method
62,to
63,...
64,...then
65,it
66,should
67,work
68,.
