,0
0,As
1,other
2,answers
3,have
4,stated
5,","
6,check
7,that
8,port
9,3050
10,is
11,open
12,.
13,However
14,","
15,fdb
16,only
17,supports
18,Firebird
19,2
20,.0
21,or
22,higher
23,.
24,For
25,Firebird
26,1
27,".5,"
28,you
29,can
30,use
31,either
32,pyodbc
33,or
34,pyfirebirdsql
35,Note
36,that
37,","
38,among
39,other
40,issues
41,(like
42,not
43,handling
44,Firebird
45,INTEGER
46,datatypes
47,properly
48,"),"
49,pyfirebirdsql
50,isn
51,'t
52,100
53,%
54,compliant
55,with
56,PEP
57,249
58,--
59,Python
60,DB
61,API
62,2
63,.0
64,as
65,calls
66,to
67,Cursor
68,.rowcount
69,always
70,return
71,-1.
72,Edit
73,:
74,After
75,posting
76,this
77,","
78,I
79,took
80,it
81,upon
82,myself
83,to
84,write
85,the
86,code
87,for
88,pyfirebirdsql
89,'s
90,rowcount
91,function
92,","
93,so
94,now
95,it
96,works
97,as
98,expected
99,","
100,instead
101,of
102,always
103,returning
104,1
105,.
106,Shortly
107,after
108,that
109,","
110,the
111,pyfirebirdsql
112,author
113,fixed
114,the
115,INTEGER
116,issues
117,as
118,well
119,.
