,0
0,I
1,'m
2,looking
3,for
4,a
5,solution
6,with
7,this
8,small
9,selenium
10,script
11,.
12,The
13,problem
14,happens
15,when
16,on
17,the
18,list
19,there
20,are
21,more
22,than
23,1
24,occurence
25,of
26,the
27,text
28,.
29,i
30,'m
31,looking
32,for
33,in
34,with
35,xpath
36,command
37,[contains().
38,Then
39,script
40,stops
41,.
42,As
43,you
44,see
45,on
46,my
47,script
48,tried
49,to
50,use
51,css
52,selector
53,(un-commented)
54,but
55,it
56,not
57,valid
58,.
59,I
60,have
61,seen
62,some
63,solution
64,with
65,regular
66,expression
67,with
68,css
69,selector
70,with
71,^
72,and
73,$
74,but
75,i
76,don
77,'t
78,how
79,it
80,works
81,.
82,EDIT
83,:
84,I
85,'m
86,looking
87,to
88,select
89,only
90,the
91,third
92,element
93,"""LIT"""
94,as
95,you
96,see
97,there
98,are
99,thee
100,times
101,LIT
102,inside
103,de
104,list
105,which
106,block
107,the
108,script
109,.
110,Here
111,is
112,the
113,snippet
114,html
115,and
116,here
117,my
118,code
