,0
0,Say
1,you
2,had
3,a
4,list
5,","
6,for
7,example
8,:
9,And
10,you
11,had
12,the
13,following
14,list
15,:
16,How
17,would
18,you
19,create
20,a
21,function
22,that
23,simply
24,re
25,-orders
26,the
27,second
28,list
29,based
30,on
31,the
32,total
33,number
34,of
35,times
36,an
37,element
38,from
39,the
40,entire
41,first
42,list
43,matches
44,any
45,part
46,of
47,an
48,individual
49,string
50,from
51,the
52,second
53,list
54,?
55,For
56,further
57,clarity
58,:
59,in
60,the
61,second
62,list
63,the
64,'a'
65,string
66,would
67,contain
68,1
69,match
70,the
71,'a
72,b
73,c
74,'
75,string
76,would
77,contain
78,3
79,matches
80,the
81,second
82,example
83,list
84,would
85,essentially
86,end
87,up
88,in
89,reverse
90,order
91,once
92,the
93,function
94,has
95,finished
96,My
97,attempt
98,:
