,0
0,PyPy
1,translator
2,is
3,in
4,general
5,","
6,not
7,intended
8,for
9,more
10,public
11,use
12,.
13,We
14,use
15,it
16,for
17,translating
18,our
19,own
20,python
21,interpreter
22,(including
23,JIT
24,and
25,GCs
26,","
27,both
28,written
29,in
30,RPython
31,","
32,this
33,restricted
34,subset
35,of
36,Python
37,).
38,The
39,idea
40,is
41,that
42,with
43,good
44,JIT
45,and
46,GC
47,","
48,you
49,'ll
50,be
51,able
52,to
53,speedups
54,even
55,without
56,knowing
57,or
58,using
59,PyPy
60,'s
61,translation
62,toolchain
63,(and
64,more
65,importantly
66,","
67,without
68,restricting
69,yourself
70,to
71,RPython
72,).
73,Cheers
74,","
75,fijal
