,0
0,I
1,agree
2,with
3,Michael
4,Pryor
5,and
6,Joel
7,that
8,it
9,'s
10,almost
11,always
12,a
13,better
14,idea
15,to
16,continue
17,evolving
18,your
19,existing
20,code
21,base
22,rather
23,than
24,re
25,-writing
26,from
27,scratch
28,.
29,There
30,are
31,typically
32,opportunities
33,to
34,just
35,re
36,-write
37,or
38,re
39,-factor
40,certain
41,components
42,for
43,performance
44,or
45,flexibility
46,.
