,0
0,I
1,have
2,some
3,ancient
4,code
5,(5
6,years
7,old
8,)
9,and
10,how
11,I
12,used
13,to
14,access
15,real_fft
16,()
17,method
18,was
19,"this:
I guess the FFT module came with NumPy. Now, years later I installed the NumPy 1.6.1 with
And all I see in the docs http://www.scipy.org/Numpy_Functions_by_Category, are these functions:
fft()"
20,fftfreq
21,()
22,fftshift
23,()
24,ifft
25,()
26,It
27,is
28,strange
29,","
30,because
31,in
32,this
33,numpy
34,docs
35,","
36,real_fft
37,()
38,is
39,there
40,:
41,http
42,://numpy.sourceforge.net/numdoc/HTML/numdoc.htm#pgfId-304711
