,0
0,I
1,'m
2,trying
3,to
4,plot
5,a
6,surface
7,over
8,several
9,points
10,it
11,should
12,look
13,like
14,a
15,deformed
16,sphere
17,.
18,I
19,used
20,the
21,scatter
22,function
23,and
24,plotted
25,the
26,points
27,","
28,but
29,the
30,surface
31,function
32,is
33,not
34,working
35,(the
36,window
37,is
38,empty
39,).
40,To
41,plot
42,the
43,surface
44,","
45,I
46,think
47,i
48,need
49,a
50,mesh
51,function
52,.
53,I
54,try
55,ed
56,to
57,mash
58,x
59,",y,z"
60,but
61,it
62,was
63,not
64,working
65,.
66,How
67,i
68,can
69,generate
70,the
71,code
72,","
73,to
74,put
75,a
76,surface
77,over
78,my
79,points
80,?.
81,Thanks
82,for
83,helping
84,me
85,.
86,I
87,have
88,the
89,points
90,xyz
91,stored
92,in
93,a
94,list
95,.
96,They
97,are
98,describing
99,a
100,deformed
101,sphere
102,and
103,i
104,have
105,to
106,plot
107,somthing
108,like
109,this
110,http
111,://ej.iop.org/images/1367-2630/12/3/033037/Full/nj332389fig1.jpg
