,0
0,I
1,got
2,a
3,weird
4,problem
5,that
6,I
7,wasn
8,'t
9,been
10,able
11,to
12,find
13,answer
14,all
15,over
16,the
17,internet
18,(or
19,I
20,don
21,'t
22,know
23,how
24,to
25,ask
26,).
27,I
28,have
29,module
30,AAA
31,.py
32,and
33,module
34,BBB
35,.py
36,then
37,when
38,I
39,call
40,everything
41,works
42,as
43,expected
44,and
45,I
46,see
47,output
48,BUT
49,when
50,I
51,try
52,to
53,import and
54,use
55,class
56,AAA
57,from
58,module
59,BBB
60,.py
61,I
62,get
63,following
64,error
65,Any
66,suggestions
67,?
68,I
69,cant
70,create
71,circular
72,dependencies
73,in
74,Python
75,?
76,I
77,am
78,using
79,version
80,Python
81,2
82,.7.6
83,on
84,Ubuntu
