,0
0,Save
1,the
2,coordinates
3,on
4,a
5,button
6,-down
7,event
8,","
9,and
10,then
11,on
12,a
13,button
14,-up
15,event
16,use
17,the
18,find_enclosed
19,or
20,find_overlapping
21,method
22,of
23,the
24,canvas
25,to
26,find
27,all
28,items
29,enclosed
30,by
31,the
32,region
33,.
