,0
0,Is
1,your
2,problem
3,convex
4,?
5,Linear
6,?
7,Non
8,-linear?
9,I
10,agree
11,that
12,SciPy
13,.optimize
14,will
15,probably
16,do
17,the
18,job
19,","
20,but
21,fmincon
22,is
23,a
24,sort
25,of
26,bazooka
27,for
28,solving
29,optimization
30,problems
31,","
32,and
33,you
34,'ll
35,be
36,better
37,off
38,if
39,you
40,can
41,confine
42,it
43,to
44,one
45,of
46,the
47,categories
48,below
49,(in
50,increasing
51,level
52,of
53,difficulty
54,to
55,solve
56,efficiently
57,)
58,Linear
59,Program
60,(LP)
61,Quadratic
62,Program
63,(QP)
64,Convex
65,Quadratically
66,-Constrained
67,Quadratic
68,Program
69,(QCQP)
70,Second
71,Order
72,Cone
73,Program
74,(SOCP)
75,Semidefinite
76,Program
77,(SDP)
78,Non
79,-Linear
80,Convex
81,Problem
82,Non
83,-Convex
84,Problem
85,There
86,are
87,also
88,combinatoric
89,problems
90,such
91,as
92,Mixed
93,-Integer
94,Linear
95,Programs
96,"(MILP),"
97,but
98,you
99,didn
100,'t
101,mention
102,any
103,sort
104,of
105,integrality
106,constraints
107,","
108,suffice
109,to
110,say
111,that
112,they
113,fall
114,into
115,a
116,different
117,class
118,of
119,problems
120,.
121,The
122,CVXOpt
123,package
124,will
125,be
126,of
127,great
128,use
129,to
130,you
131,if
132,your
133,problem
134,is
135,convex
136,.
137,If
138,your
139,problem
140,is
141,not
142,convex
143,","
144,you
145,need
146,to
147,choose
148,between
149,finding
150,a
151,local
152,solution
153,or
154,the
155,global
156,solution
157,.
158,Many
159,convex
160,solvers
161,'sort
162,of
163,'
164,work
165,in
166,a
167,non
168,-convex
169,domain
170,.
171,Finding
172,a
173,good
174,approximation
175,to
176,the
177,global
178,solution
179,would
180,require
181,some
182,form
183,Simulated
184,Annealing
185,or
186,Genetic
187,Algorithm
188,.
189,Finding
190,the
191,global
192,solution
193,will
194,require
195,an
196,enumeration
197,of
198,all
199,local
200,solutions
201,or
202,a
203,combinatorial
204,strategy
205,such
206,as
207,Branch
208,and
209,Bound
210,.
