,0
0,I
1,have
2,an
3,RDD
4,called
5,codes
6,","
7,which
8,is
9,a
10,pair
11,","
12,that
13,has
14,a
15,string
16,as
17,its
18,1st
19,half
20,and
21,another
22,pair
23,as
24,its
25,2nd
26,half
27,:
28,and
29,I
30,am
31,trying
32,to
33,get
34,this
35,:
36,How
37,to
38,do
39,this
40,?
41,My
42,failed
43,attempt
44,:
