,0
0,openpyxl
1,is
2,guaranteed
3,to
4,write
5,xlsx
6,files
7,.
8,From
9,a
10,cursory
11,read
12,through
13,some
14,of
15,the
16,xlwt
17,code
18,and
19,docs
20,"/examples,"
21,I
22,don
23,'t
24,think
25,xlwt
26,supports
27,xlsx
28,.
29,If
30,openpyxl
31,does
32,what
33,you
34,need
35,it
36,to
37,do
38,","
39,why
40,look
41,elsewhere
42,?
43,Edit
44,:
45,with
46,xlwt
47,version
48,0
49,.7.4
50,I
51,attempted
52,to
53,save
54,a
55,file
56,as
57,sample
58,.xlsx.
59,Upon
60,attempting
61,to
62,open
63,it
64,I
65,got
66,a
67,not
68,valid
69,error
70,message
71,","
72,so
73,no
74,.xlsx
75,files
76,for
77,now
78,.
