,0
0,I
1,am
2,using
3,the
4,QR
5,code
6,(Django)
7,library
8,and
9,when
10,I
11,do
12,{%
13,qrcode_from_text
14,"""{%"
15,url
16,'foo'
17,"%}"""
18,"""l"""
19,"%},"
20,the
21,inner
22,tag
23,gives
24,error
25,.
26,Is
27,there
28,any
29,way
30,to
31,do
32,such
33,nested
34,django
35,template
36,tags
37,?
38,Thanks
39,.
