,0
0,I
1,am
2,getting
3,an
4,error
5,when
6,compiling
7,python
8,to
9,exe
10,.
11,the
12,error
13,is
14,showing
15,a
16,missing
17,module
18,but
19,when
20,I
21,install
22,","
23,the
24,pip
25,cannot
26,find
27,it
28,.
29,How
30,can
31,I
32,install
33,those
34,modules
35,?
36,The
37,following
38,modules
39,appear
40,to
41,be
42,"missing:
  ['_scproxy', 'email.Encoders', 'email.MIMEBase', 'win32evtlog', 'win32evtlogutil']
* binary dependencies *
Your executable(s)"
43,also
44,depend
45,on
46,these
47,dlls
48,which
49,are
50,not
51,included
52,","
53,USER32
54,.DLL
55,you
56,may
57,or
58,may
59,not
60,need
61,to
62,distribute
63,them
64,.
