,0
0,Try
1,replace
2,logLine=sc
3,".textFile(""C:\TestLogs\testing.log"").cache()"
4,with
5,logLine=sc
6,".textFile(""C:\\TestLogs\\testing.log"").cache()"
7,The
8,backslash
9,character
10,is
11,not
12,'\'
13,in
14,a
15,string
16,but
17,rather
18,"""\\"""
