,0
0,Well
1,","
2,here
3,'s
4,another
5,way
6,.
7,(I
8,assume
9,x
10,is
11,your
12,original
13,2d
14,array
15,.)
16,Still
17,uses
18,a
19,Python
20,list
21,generator
22,expression
23,","
24,however
25,.
