,0
0,I
1,have
2,2
3,django
4,models
5,-
6,main
7,(product)
8,and
9,linked
10,details
11,(PhysicalProperty
12,are
13,many
14,-to-many
15,link
16,through
17,additional
18,model
19,ProductMetricals
20,).
21,In
22,main
23,model
24,Product
25,I
26,wrote
27,the
28,post_save
29,reciever
30,","
31,where
32,I
33,check
34,and
35,clean
36,the
37,data
38,in
39,details
40,.
41,If
42,I
43,try
44,from
45,IDLE
46,","
47,it
48,works
49,fine
50,.
51,But
52,if
53,I
54,change
55,and
56,save
57,main
58,Product
59,in
60,Admin
61,form
62,","
63,I
64,'ve
65,got
66,the
67,exception
68,I
69,'ve
70,try
71,to
72,debug
73,it
74,","
75,but
76,steel
77,have
78,no
79,idea
80,-
81,why
82,Admin
83,raise
84,exception
85,?
86,Here
87,is
88,a
89,code
90,models
91,.py
92,admin
93,.py
94,If
95,I
96,create
97,the
98,some
99,property
100,","
101,create
102,product
103,","
104,add
105,a
106,one
107,property
108,to
109,product
110,","
111,then
112,change
113,the
114,name
115,of
116,product
117,and
118,save
119,it
120,-
121,I
122,'v
123,got
124,the
125,exception
126,Exception
127,come
128,(I
129,think
130,)
131,from
132,ProductMetricals
133,.objects.filter(
134,product = instance
135,).delete()
