,0
0,Assuming
1,that
2,the
3,IP
4,192
5,.168.40.28
6,is
7,correct
8,my
9,next
10,quess
11,would
12,be
13,that
14,you
15,don
16,'t
17,have
18,the
19,port
20,3050
21,open
22,(thats
23,the
24,default
25,port
26,for
27,Firebird
28,).
29,Check
30,your
31,server
32,'s
33,firewall
34,and
35,open
36,the
37,port
38,.
39,You
40,can
41,use
42,some
43,other
44,port
45,instead
46,of
47,3050
48,by
49,seting
50,the
51,RemoteServicePort
52,parameter
53,in
54,the
55,firebird
56,.conf
57,file
58,","
59,but
60,then
61,you
62,have
63,to
64,set
65,the
66,port
67,parameter
68,in
69,the
70,connect
71,method
72,too
73,.
