,0
0,In
1,Python
2,and
3,Matplotlib
4,","
5,it
6,is
7,easy
8,to
9,either
10,display
11,the
12,plot
13,as
14,a
15,popup
16,window
17,or
18,save
19,the
20,plot
21,as
22,a
23,PNG
24,file
25,.
26,How
27,can
28,I
29,instead
30,save
31,the
32,plot
33,to
34,a
35,numpy
36,array
37,in
38,RGB
39,format
40,?
