,0
0,Thanks
1,for
2,the
3,Oracle
4,timings
5,","
6,that
7,'s
8,the
9,kind
10,of
11,stuff
12,I
13,'m
14,looking
15,for
16,(disappointing
17,though
18,:-)
19,Materialized
20,views
21,are
22,probably
23,worth
24,considering
25,as
26,I
27,think
28,I
29,can
30,precompute
31,the
32,most
33,interesting
34,forms
35,of
36,this
37,query
38,for
39,most
40,users
41,.
42,I
43,don
44,'t
45,think
46,query
47,round
48,trip
49,time
50,should
51,be
52,very
53,high
54,as
55,i
56,'m
57,running
58,the
59,the
60,queries
61,on
62,the
63,same
64,machine
65,that
66,runs
67,Postgres
68,","
69,so
70,it
71,can
72,'t
73,add
74,much
75,latency
76,?
77,I
78,'ve
79,also
80,done
81,some
82,checking
83,into
84,the
85,cache
86,sizes
87,","
88,and
89,it
90,seems
91,Postgres
92,relies
93,on
94,the
95,OS
96,to
97,handle
98,caching
99,","
100,they
101,specifically
102,mention
103,BSD
104,as
105,the
106,ideal
107,OS
108,for
109,this
110,","
111,so
112,I
113,thinking
114,Mac
115,OS
116,ought
117,to
118,be
119,pretty
120,smart
121,about
122,bringing
123,the
124,table
125,into
126,memory
127,.
128,Unless
129,someone
130,has
131,more
132,specific
133,params
134,in
135,mind
136,I
137,think
138,more
139,specific
140,caching
141,is
142,out
143,of
144,my
145,control
146,.
147,In
148,the
149,end
150,I
151,can
152,probably
153,put
154,up
155,with
156,200
157,ms
158,response
159,times
160,","
161,but
162,knowing
163,that
164,7
165,ms
166,is
167,a
168,possible
169,target
170,makes
171,me
172,feel
173,unsatisfied
174,","
175,as
176,even
177,20
178,-50
179,ms
180,times
181,would
182,enable
183,more
184,users
185,to
186,have
187,more
188,up
189,to
190,date
191,queries
192,and
193,get
194,rid
195,of
196,a
197,lots
198,of
199,caching
200,and
201,precomputed
202,hacks
203,.
204,I
205,just
206,checked
207,the
208,timings
209,using
210,MySQL
211,5
212,and
213,they
214,are
215,slightly
216,worse
217,than
218,Postgres
219,.
220,So
221,barring
222,some
223,major
224,caching
225,breakthroughs
226,","
227,I
228,guess
229,this
230,is
231,what
232,I
233,can
234,expect
235,going
236,the
237,relational
238,db
239,route
240,.
241,I
242,wish
243,I
244,could
245,up
246,vote
247,some
248,of
249,your
250,answers
251,","
252,but
253,I
254,don
255,'t
256,have
257,enough
258,points
259,yet
260,.
